title;sentiment_ml_finance
Apa Itu NPL atau Non-Performing Loan?;1
Wow! Para Pengamat Ramal Harga Emas Bisa Tembus Setinggi Ini;0
Business Review bank bjb Bahas Kinerja 2023 & Target 2024;1
Selasa Pagi IHSG Bergerak ke Zona Merah di 7.274;1
IHSG Hari Ini Diprediksi Menguat, Cek Dulu Saham yang Bisa Cuan;2
Cek! Ini Prestasi Patrick Walujo saat Pimpin GOTO;1
Penampakan Jeroan 'Kantor Satelit' Pegawai Komdigi Tersangka Judi Online;1
Video: Genjot Kredit & Amankan Likuiditas, Bank BJB Punya Jurus Jitu;1
IHSG Awal Sesi Masih Merahi, Rupiah Menguat Tipis;0
IHSG Pagi Ini Dibuka Lesu ke Level 7.592;0
Program Pemutihan Kredit UMKM Bikin Untung & Kurangi Beban Bank BUMN;2
Tetaplah Berhati-hati dan Bijaksana Mengelola Pertumbuhan Ekonomi;1
Waspada Badai AS dan China, Rupiah Rawan Melemah!;0
Bank Mandiri Salurkan Kredit Rp1.670,55 T Sepanjang 2024, Lompat 19,5%;1
Prabowo Pede RI Bisa Swasembada Pangan!;2
BRI Cuan Rp 29,90 Triliun di Triwulan II 2024, Ini Sektor Penopangnya;1
Daftar Terbaru 10 Orang Terkaya RI, Hartono Bersaudara Nomor Satu;1
Masih Ada Sisa Rumah MBR, Pengembang Minta Kuota FLPP Talangan Tahun Ini;1
Kuota FLPP Bakal Naik Jadi 800.000 Rumah, BTN Soroti Kondisi Likuiditas Bank;2
IHSG Selasa Pagi Dibuka ke Level 7.099;1
Impor LPG dan BBM Jadi Biang Kerok Rupiah Tertekan?;0
Daftar Aset Tommy Soeharto yang Belum Laku Dilelang sejak 2022, Terhambat Masalah Apa?;1
Bagaimana Prediksi IHSG Hari Ini?;1
IHSG Dibuka Menguat ke 7.518 Jelang Akhir Pekan;2
Komitmen MengEMASkan RI, Pegadaian Cetak Laba Rp 5,85 T Periode 2024;1
Bahlil Duduki Puncak Beringin hingga Kesempatan Kedua untuk Anies dan PDIP;1
Mandiri Raup Laba Rp 55,1 T, Dirut: Ruang Kerja Fiskal Masih Besar;1
Dibuka Menguat, Hati-hati IHSG Bisa Balik Arah Hari Ini;0
Minyak dan Dolar AS Melambung, Pemerintah Diminta Setop Gas Murah Industri;2
Tapera, Solusi atau Beban?;1
Bos BI Klaim Likuiditas Perbankan RI Aman, DPK Tetap Tinggi!;2
Jadwal Penukaran Uang Baru untuk Lebaran 2024 di Denpasar-Badung Terbaru;1
Meredam Pendatang Baru Jakarta hingga Analisis Tulisan Tangan Megawati;1
"""Semua Orang Harus Punya Bitcoin, Tapi...""";1
Mengantisipasi Volatilitas Arus Modal;1
Dolar AS Makin Perkasa, Menguat ke 15.834;2
Bamsoet Minta Pemerintah Antisipasi Melemahnya Nilai Tukar Rupiah;0
Banyak Warga RI Maksa Beli Mobil, Ini Buktinya!;1
Penuh Tantangan, Bos BRI: Tahun Ini Tidak Cukup Hanya Hati-Hati;1
Menanti Lawan Tanding Ridwan Kamil di Pilgub Jakarta;1
Evaluasi Keuangan Era Jokowi Hingga Mengintip 'Uang Jajan' Masa Prabowo;1
Badai Belum Reda, Simak Update Pertumbuhan Ekonomi Nasional di Sini!;0
BI Guyur Likuiditas Rp 295 T, Ini Bank yang Terima Paling Banyak;1
OJK Catat Bank Salurkan Kredit Rp 7.717 T, Naik 10,92%;2
Merajut Asa Pertumbuhan Ekonomi & Rancangan APBN 2025;1
"Dibayangi Pelemahan Rupiah dan ""Capital Outflow"", Ekonomi RI Diprediksi Stagnan";0
Sambut Long Weekend, Rupiah Libas Dolar;1
Beda Pengawasan Kripto Usai OJK Ambil Alih dari Bappebti;1
Stimulus China Dorong Permintaan, Harga Minyak Dunia Terbang 5 Hari!;2
AS Dihantui Resesi, Airlangga Wanti-Wanti 'Capital Flight' dari RI;0
Profil Sri Mulyani, Wanita Tangguh Asal Lampung Jabat Lagi Menteri Keuangan;1
Dolar Kini Rp15.400, Kok di RAPBN 2025 Rp16.100? Ini Jawab Sri Mulyani;1
Muncul Ide Pajaki Orang Super Kaya, Sri Mulyani: G20 Masih Belum Sepakat;1
IHSG Awal Pekan Dibuka di Zona Hijau, Naik ke Level 7.539;2
IHSG Hari Ini Dibuka Menguat ke 6.942, Begini Pergerakannya;2
Dolar AS Menguat, Tekan Rupiah di Rp 16.280;2
KPEI Catat Transaksi Pasar Uang dan Valas Rp 2,6 T;1
Izin Usaha BPR Bank Pasar Bhakti Dicabut OJK, LPS Siap Bayar Klaim Nasabah;1
IHSG Dibuka Melempem Usai Akhir Pekan, Begini Pergerakannya;0
Perusahaan Barang Mewah Pusing Gegara Turis China di Jepang, Ada Apa?;1
PMI Manufaktur RI Kembali Bergairah di Desember 2024, Capai Angka 51,2;2
Ternyata Aturan Tarik Kredit Macet Bikin Penjualan Mobil Baru Seret;0
Ekonomi Dunia Bergejolak Hingga Suku Bunga Tinggi Berlanjut, RI Aman?;0
Adu Otot dengan Dolar AS, Rupiah Pagi Ini Menang Tipis;0
Komitmen Polri Dukung Asta Cita;1
Begini Kondisi APBN yang Menurut Sri Mulyani Seperti Timnas U-23;1
Bank Penyalur Kredit ke Industri Padat Karya Dapat Insentif Likuiditas;1
Perbankan Siap-Siap! Mulai Tahun Depan Premi LPS Naik Segini;2
Polda Metro Geledah 'Kantor Satelit' Pegawai Komdigi Tersangka Judi Online;1
Skema Baru Pendanaan FLPP Diumumkan Minggu Depan!;1
Kripto Turun Berjamaah, Pasar Khawatir Hal Ini;0
254 Saham Naik, IHSG Ditutup Menguat ke 7.134;2
Nilai Tukar Rupiah Melemah, Begini Proyeksi Pasca Lebaran 2024;0
IHSG Ditutup di Zona Hijau, Melesat ke Level 7.672;2
Begini Jurus Bank BUMN Hadapi Tantangan di Tahun Ular Kayu;1
Business Review bank bjb Bahas Kinerja 2023 & Target 2024;1
Video: Kekayaan PP Lenyap Rp163 Triliun-Trump Segera Dimakzulkan;0
Bikin IHSG Ambruk, Analis Beberkan Alasan Asing Banyak Jual Saham Bank;0
Awal 2025, Rupiah Menguat terhadap Mata Uang Negara Maju Selain AS;2
Adu Kinerja BBCA-BBRI-BMRI-BBNI per November 2024, Siapa Paling Kuat?;1
Ditutup di Zona Merah, IHSG Melemah ke Level 7.200;0
Bank Mega Raup Laba Bersih Rp 3,51 Triliun, 70% Disebar buat Dividen;1
Sempat di Zona Merah, IHSG Menguat ke Level 7.189;2
Pertamina Tahan Harga BBM saat Shell cs Naik, Menteri ESDM Bilang Begini;2
Pungli Racun Pariwisata;1
Banyak Kabar Genting AS, Dolar Masih Bertahan di Rp 16.000;0
Kasus BLBI yang Belit Marimutu Sinivasan hingga Mau Kabur ke Malaysia;0
Pemilu Picu Pertumbuhan Ekonomi?;2
Menguat Lagi, Dolar AS Makin Betah di Zona Rp 16.400-an;2
Alasan Rupiah Terus Melemah pada 2025;0
RAPBN 2025 Disiapkan Hadapi Tantangan;1
Bisnis Pinjaman GoTo Financial Melesat, Capai Rp 2,7 T di Q1 2024;2
Top! Fitch Kerek Kredit Rating Bank Mandiri Jadi BBB;1
Dulu Eksportir, RI Kini 'Bakar' Rp 500 T/Tahun buat Impor Minyak;1
5 Bank Paling Getol Salurkan Kredit Korporasi, Siapa Jawaranya?;1
Setan Gundul dan Isu Menteri Jokowi Mundur;1
BP Tapera Godok Benefit 'Penabung Mulia', Bisa Renovasi Sampai Pindah KPR;1
BI Cabut Insentif Likuiditas Sektor Hilirisasi Minerba;0
Usai Libur Panjang, IHSG Kembali Dibuka Menguat ke 7.382;0
Pertarungan Hegemonik Mendorong Suku Bunga Higher for Longer;1
Perusahaan Teknologi Raksasa NITG Akan Buka Cabang Baru di Indonesia;1
Bank Penyalur Kredit ke Industri Padat Karya Dapat Insentif Likuiditas;1
Rupiah Balik Melawan, Dolar Turun ke Level Rp16.190;0
RI Siap Ikuti Upaya Dedolarisasi BRICS, Bakal Untung Apa Buntung?;1
BI Pangkas Bunga Acuan Jadi 6%, Ini Alasannya;0
OJK: Kinerja Perbankan RI Stabil, Ditopang Permodalan Kuat;2
Rupiah Keok! Dolar AS Makin Dekati Rp 16.000;2
Bentuk Lembaga Central Counterparty, BI-BEI Keluarkan Modal Rp 408 M;1
Jelang Akhir Pekan, Dolar AS Melemah ke Rp 15.653;0
IHSG Ditutup Merah, Nyungsep ke Level 7.569;1
Menakar Kans Kaesang di Pilkada Jakarta dan Jawa Tengah;1
IHSG Jatuh ke Level Terendah Seiring Berguguran Saham Emiten Prajogo Pangestu;0
Serba-serbi Cek Kesehatan Gratis;1
Gubernur BI: Tidak Ada Lagi Keperluan Naikkan BI Rate;2
IHSG Dibuka Melejit Lagi, Begini Ramalan Pergerakannya Hari Ini;2
Seberapa Ngeri Biang Kerok yang Disebut BI Bikin Dolar AS Tembus Rp 16.400?;0
Apa Itu Hak Angket DPR yang Diusulkan Ganjar? Simak Penjelasan dan Sejarahnya;1
Bos BI Intip Peluang Turunkan Suku Bunga di Semester II-2024;0
IHSG Hari Ini Diperkirakan Menguat Terbatas, Simak Analisis dan Rekomendasi Saham Rabu;2
Menilik Dampak Capital Outflow Terhadap Kondisi Unitlink MSIG Life;1
IHSG Dibuka di Zona Hijau, Naik ke Level 7.733;2
Jelang Pemilu, Dolar AS Dibuka Lesu;0
Mahfud Md Titip ke Jokowi Kejar Terus Obligor BLBI;1
Rupiah Lesu, Dolar AS Masih Bertengger di Rp 15.500-an;0
Investor Menanti Dividen, IHSG Hari Ini Dibuka Menguat ke 7.321;2
Rupiah Masih Tertekan, Suku Bunga BI Diperkirakan Tetap 6 Persen;0
IHSG Ditutup Turun ke 7.137, Saham-saham Mayapada Group Pimpin Penguatan;0
Sinergi Kebijakan Bank Indonesia 2024;1
OJK Catat Investor Asing Borong Saham Rp 28 T Sejak Awal Tahun;1
BI Kucurkan Insentif ke Bank yang Dukung Program MBG Prabowo;1
Belum Dilantik, Trump Sudah Buat Repot Prabowo;1
Mata Uang Dubai (Dirham Uni Emirat Arab), serta Tips Saat Menukar Uang Asing;1
Divestasi Deal, Saham Vale Ambles 7,75% ke Level Rp 3.690;1
IHSG di Zona Hijau Berbarengan Kabar Thomas Djiwandono Jadi Wamenkeu;1
Begini Jurus Pemerintah Atasi Backlog Perumahan;1
Beda Pandangan Bank Indonesia dan Bankir Terkait Kondisi Likuiditas;1
OJK Catat Pinjaman Fintech P2P Lending Tumbuh 29,14% di 2024;2
Mampukah IHSG Hari Ini Bangkit? Simak Analisis dan Rekomendasi Saham 4 Februari 2025;2
Bos BTN Pede Aset Tahun Ini Bisa Tembus Rp 500 Triliun;2
"Video: Rupiah Menguat Tapi  ""Terjebak"" di Rp16.300-an per USD, Kenapa?";0
Tupperware Terancam Bangkrut, Kini Mulai Bangkit Lagi;0
Kena Trump Effect, 5 Saham Ini Paling Ambles di IHSG;1
Layani UMKM, BRI Cetak Laba Rp 60,64 Triliun;1
Bank Usul Bunga KPR Subsidi Jadi 7%, Tenor 10 Tahun;1
IHSG Terkoreksi di Awal Pekan, Kurs Rupiah Tembus Rp 16.400-an;0
Dolar AS Hari Ini Menguat! Rupiah Ditekan ke Rp 15.645;2
IMF Siap Guyur Mesir Rp 19,2 Triliun, Buat Apa?;1
Dolar AS Loyo Lawan Rupiah, tapi Masih Betah di Rp 15.634;0
Begini Perjalanan Dolar dari Rp8000/US$ ke Rp16.000/US$;1
Video: Rupiah Era Trump 2.0, Lanjut Melemah Atau Bisa Berbalik Arah?;0
Daftar Bunga KPR Bank Himbara yang Disebut Menteri PUPR Tinggi;1
Jumbo! Bank Mandiri Tebar Dividen Rp 33,03 Triliun;1
LPS Catat Simpanan di Bank Umum Capai Rp 8.202 T di Q3 2023;2
Aksi Briptu Johannes Terjang Arus Selamatkan Lansia saat Banjir Deli Serdang;0
Awal Pekan Dolar AS Digencet Rupiah;0
Simak di Sini Rekomendasi Saham Harian;1
Prabowo Wanti-wanti Orang Kecil Main Saham: Pasti Kalah!;1
KPK yang Melunglai;1
Pertama Kali Jadi Kepala Daerah, Elen: Biasanya Selalu di Belakang Meja;1
Apa Itu Bubble Properti? Pengertian, Penyebab, dan Contohnya;1
OJK Siapkan Aturan Khusus buat Program 3 Juta Rumah;1
IHSG Dibuka Turun ke Level 7.216, Bursa Asia 'Kebakaran';0
Tarif Listrik Juli-September Bakal Naik? Ini Kata Menteri Jokowi;2
Jurus BRI Jaga NPL Kredit UMKM Tetap Rendah;0
SPBU Shell & BP Kompak Naikkan Harga BBM, Pertamina Bagaimana?;2
Harga Pertamax Naik, Simak Perbandingan dengan Shell Super Cs;2
IHSG Hari Ini Diramal Bergerak di Level 7.100-7.200;1
Lengkap! Daftar Harga Pertamax cs Mulai 1 Februari 2024;1
AHY Tinjau Kesiapan Kapal Laut buat Angkutan Nataru;1
Airlangga Gelar Rapat Darurat Bahas Imbas Perang Iran Vs Israel;1
Momentum Pertumbuhan BNI Bisa Terjaga Karena Hal Ini;2
Rapor Kredit buat UMKM Bakal Berlaku Tahun Depan;1
Buat Jaga Rupiah & Bayar Utang, Cadangan Devisa RI Susut Jadi US$ 136,2 Miliar;1
Gak Nyangka! Ini yang Bisa Terjadi Jika Trump Jadi Presiden AS Lagi;0
Sudah Menguap Rp 163 T, Sampai Kapan Cadev RI Terkuras?;0
"Video: Isu China & AS Bikin Asing ""Kabur"" Dari RI, Kapan Bisa Balik?";1
"Video: Pertarungan ""Sengit"" Trump Vs Harris, Ini Efeknya ke Rupiah!";0
IHSG Hari Ini di Zona Hijau;1
Semua Bank di RI Bakal Diguyur Rp290 T Tahun Depan, Ini Sumbernya;2
IHSG Dibuka Loyo Setelah Kemarin Seharian Menguat;0
IHSG Diprediksi Menguat, Ini Saham yang Bakal Cuan;2
Dolar Tembus Rp 16.200, Penjualan Mobil Bisa Tembus 1 Juta Unit?;2
Begini Kondisi Sektor Jasa Keuangan RI di Tengah Perlambatan Ekonomi Global;0
Memaknai Ucapan Selamat bagi Prabowo Jelang Pengumuman Real Count KPU;1
Lengkap! Begini Keputusan BI Tahan Suku Bunga Tetap 6%;1
Rupiah Menyala, Dolar AS Melemah ke Rp 15.571;0
Cek Rekomendasi Saham Hari Ini saat IHSG Diprediksi Menguat;2
Wallstreet Stabil, Indeks Saham AS Bertahan di Rekor Tertinggi;2
Tiket Pesawat Mahal, tapi Pengusaha Maskapai Ngaku Rugi;0
Indonesia Wajib Menang di Laga Pamungkas AFF 2024;1
"Video: ""Berebut"" Likuiditas Era Trump Jilid II, Perbankan Harus Apa?";1
Sederet Biang Kerok Dolar AS Tembus Level Rp 16.400;2
Video: IHSG Anjlok Hingga Proyeksi Suku Bunga The Fed;0
Perjalanan PPN 12% yang Disetujui PDIP tapi Kini Dikritik;0
IHSG Dibuka di Zona Merah;1
Punya Rumah Makin Mudah, Belahan Jiwa Tambah Semringah;2
Analisis Penyebab IHSG Ambruk 10% Dalam Tiga Pekan;0
Penyaluran Kredit Bank Mandiri Tembus Rp 1.532 T di Kuartal II 2024;2
Prabowo Mau Bangun 3 Juta Rumah tapi Nggak Bisa Cuma Andalkan Uang Pemerintah;1
Sederet Tantangan Ekonomi yang Bakal Dihadapi Prabowo, Apa Saja?;1
BP Tapera Gandeng 7 Manager Investasi buat Kelola Dana;1
364 Saham Menguat, IHSG Ditutup Melonjak ke Level 7.212;2
9 Perusahaan RI Masuk Daftar Global 2000 Forbes, BRI Urutan Pertama;1
IHSG Tak Kunjung Bangkit hingga Sesi I, 295 Saham Turun;0
RamaI Bandingkan APBN RI & Argentina, Begini Penjelasan Sri Mulyani;1
IHSG Pagi Ini Dibuka Turun ke Level 7.241;0
Pemerintah Andalkan KUR Jadi Solusi Alternatif Gantikan Pinjol;1
Basuki Dorong Bank BUMN Turunkan Bunga KPR;0
BRI (BBRI) Optimis Kredit Bakal Tumbuh 10%-12% di Akhir Tahun 2024;2
Dolar AS Pagi Ini Menguat ke Rp 15.633;2
Pelemahan Rupiah Rehat, Dolar Stagnan di Level Rp15.850;0
Geledah 'Kantor Satelit' Pegawai Komdigi, Polda Metro Komitmen Berantas Judol;1
Blackrock Bikin Saham BCA Anjlok 5% Seminggu, Saatnya BUY or BYE?;0
Jadwal Penukaran Uang 'Angpao' Lebaran di Denpasar dan Jembrana 1-3 April 2024;1
Peringatan Keras untuk Investor Indonesia: Saatnya Embrace The Chaos!;1
Hingga 31 Mei 2024, Harga Gula Naik Jadi Rp 17.500/Kg;2
IHSG Dibuka Menguat Lagi ke 7.145;2
Bulog Minta Anggaran Rp57 Triliun Demi Numpuk Stok Beras;1
IHSG Ambruk 4 Hari, Begini Penjelasan Analis!;0
Banggar DPR Sepakati Asumsi Makro APBN Prabowo-Gibran;1
Trump Menang, Apa Untungnya buat Ekonomi RI?;2
Lagi-lagi BI Tahan Suku Bunga Acuan di Level 6%!;0
IHSG Ditutup di Zona Hijau, Menguat ke Level 7.520;2
BRI Sukses Cetak Laba Rp 15,98 T di Triwulan I 2024, Ini Pemicunya;2
Refleksi 2023 dan Proyeksi 2024 Kinerja Industri Perbankan;1
Kredit Bank Tumbuh Dua Digit, Kok Ekonomi RI Malah Lesu?;0
Aturan DHE Berubah, Seberapa Ampuh Jaga Rupiah dari Amukan Dolar?;2
Cuma Pertamina yang Tak Naik! Ini Daftar Harga BBM di Semua SPBU;2
Rupiah Kebakaran, Dolar Ditutup Naik 200 Poin Sehari ke Rp16.285;2
IHSG Dibuka Menguat Cuma Sebentar, Putar Balik ke Zona Merah;0
Rupiah Loyo ke Level Rp 16.310 per Dolar AS, Ini Pemicunya;0
Analisis Penyebab IHSG Ambruk, Outflow Hingga Kondisi Ekonomi;0
Aturan DHE Berubah, Seberapa Ampuh Jaga Rupiah dari Amukan Dolar?;2
Begini Cara Atur Keuangan buat Ibu-ibu Biar Nggak Boncos!;1
Ara Temui Sri Mulyani Pekan Depan, Mau Perjuangkan Hal Ini;1
Asing Mulai Banjiri Indonesia Tapi Jualan BI Tetap Gak Laku;0
Rupiah Menguat Tipis Jelang Pelantikan Trump, Dolar Turun ke Rp16.345;0
Marak Demo Revisi UU Pilkada, IHSG Seharian Merah;0
Ini Kabar Buruk Ekonomi Dunia yang Dibeberkan Sri Mulyani;0
Mudik ke Semarang Pakai Mobil Listrik Tanpa Ngecas Lagi, Siapa Takut?;1
"Apakah IHSG Hari Ini Bakal ""Rebound"" di Akhir Sesi Perdagangan? Simak Analisis dan Rekomendasi Saham Jumat";1
Dolar Menguat, Siap-siap Bunga KPR Bisa Kena Dampak;0
BI Ungkap 3 Alasan Turunkan BI Rate Jadi 5,75%;0
Video: Pasar Penuh Gejolak, Daya Tarik IPO Saham di 2025 Masih Kuat?;2
Menteri PKP Usul PNS-TNI Bisa Cicil Rumah Dinas;1
Seharian di Zona Hijau, IHSG Parkir di Level 7.336;1
IHSG Hari Ini Melempem ke 7.200;0
Bamsoet Optimistis Perekonomian Nasional Meningkat Setelah Pemilu 2024;2
OJK Beberkan Kondisi Perbankan RI, Begini Datanya;1
Mbappe Tak se-Yamal Itu di Euro 2024;1
Misteri di Balik Jatuhnya Pesawat Latih;1
Selasa Pagi Dolar AS Melemah ke Rp 16.374, Turun 6 Poin;0
BI Rate Turun Jadi 5,75% Bikin Kaget Pasar, Bankir Kompak Bilang Gini;0
BNI Raih Pinjaman Rp 9 Triliun dari 6 Bank Asing;2
Setumpuk PR OJK Amankan Stabilitas Perbankan;1
Video: Stimulus China, The Fed Hingga Perang Bikin Cemas, Rupiah Loyo!;0
DHE Wajib 1 Tahun, Rupiah Potensi Lanjut Menguat Hari Ini!;2
Trump Menang Pemilu AS, IHSG Ditutup Anjlok 1,44%;0
Izin BPR Jepara Artha Dicabut, LPS Siap Bayar Simpanan Nasabah;1
Banjir Laporan Sengketa Pilkada di MK;0
Terlibat Program 3 Juta Rumah, Pandu Sjahrir Ungkap Peran Danantara;1
OJK Ungkap Kondisi Terkini Perbankan hingga Asuransi RI;1
Rupiah Tertahan di Rp16.400 Per USD, Pasar Keuangan RI Masih 'Seksi'?;0
Bos BRI Bocorkan Dividen Tahun 2024 Bisa Sampai 85% Laba;2
Simak! Keputusan Lengkap RDG September, BI Rate Turun Jadi 6%;0
IHSG Anjlok ke Level 6.000-an!;0
Antisipasi Depresiasi Rupiah Bagi Ketahanan Finansial BUMN;1
Inflasi Parepare Capai 2,19% di April 2024, Tomat-Parkir Penyumbang Utama;2
Sah! LPS Tahan Suku Bunga Penjaminan di Level 4,25%;1
10 Kasus Mega Korupsi di RI, Kasus Timah Harvey-Helena Lim Masih No. 1;1
CCP Resmi Berdiri, Pasar Keuangan RI Kini Setara Negara-Negara Maju;1
Bank Mandiri Cetak Laba Rp 26,6 T di Kuartal II-2024, Naik 5,23%;2
LPS dan MA Teken Kerja Sama, Ini Kesepakatannya;1
Bunga Kredit Masih Mahal Meski BI Rate Turun, Apa Sebabnya?;0
Melawan Judol yang Makin Menggurita;1
Kredit Macet Rp565 M di Sritex (SRIL), Bos Citi Indonesia Buka Suara;0
IHSG Hari Ini Naik Turun Bak Roller Coaster, Ujungnya Keok ke 7.302;0
Simak! Lima Jurus BNI Hadapi Tantangan 2025;1
IHSG Anjlok, Airlangga: Tak Perlu Khawatir!;0
RI Was-was Tunggu Data Ekonomi, Dunia Waspada Perang Dagang AS-China;0
Simak Daftar Kurs Rupiah di 5 Bank Besar Indonesia;1
Pertumbuhan Ekonomi RI Lesu, Bankir Ungkap Dampaknya Ke Bisnis Bank;0
IHSG Dibuka Melemah Lagi, Nyaris Terkoreksi ke Level 6.900;0
Bank Mandiri Jaga Pertumbuhan Aset Pakai Strategi Ini;1
Hasil 'Stress Test' Perbankan RI dari BI di Tengah Guncangan Global;0
Alasan DHE 100% Wajib Simpan di RI: Biar Rupiah Tak Gampang 'Goyang';1
Joe Biden Mundur dari Pilpres, Dolar AS Menguat ke Rp 16.203;2
Harga Kertas HVS Fluktuatif, Ini Cara Antisipasi dari Kacamata Bisnis;1
Proyeksi Politik di Balik Mesranya Ahok dan Anies;1
BI-The Fed Pangkas Suku Bunga, Begini Dampaknya ke Pasar Modal RI;0
Dukung Program 3 Juta Rumah, BNI Bidik Penyaluran KPR FLPP 10.750 Hunian;1
Cek Rekomendasi Saham Hari Ini saat IHSG Diprediksi Menguat;2
DPK Lesu, Laba BCA (BBCA) Tumbuh 12,7% Jadi Rp54,8 T di 2024;2
Nama Anies dan Ahok Panaskan Lagi Suhu Politik Jakarta;1
Rapor Laba Bank BUMN 2024: BRI Terbesar, BRIS Tumbuh Paling Tinggi!;2
30 Hari Kinerja IHSG di Era Prabowo, Jokowi Hingga SBY: Mana Terburuk?;1
Tiba-tiba Honoris Causa;1
Bahlil Sebut Sumur Minyak RI Hampir 45.000, yang Produktif Cuma 16.500;1
BPS Tegaskan Butuh Kajian Buat Intip Efek Pelemahan Rupiah ke Inflasi;2
Ekonom Buka-bukaan Dampak ke RI Jika Trump Menang Pilpres AS;1
Evaluasi Keamanan Siber RI Usai Dirjen Aptika Kominfo Mundur;0
Pemerintahan Prabowo Bakal Utang Rp 775,9 T di 2025 demi Tutup Defisit;0
Dolar AS Ngegas Lagi, Bikin Rupiah Loyo Dekati Level Rp 15.600;0
IHSG Loyo Lagi ke 7.100-an, 5 Saham Big Cap Ini Jadi Penekannya;0
Usai Libur Panjang, IHSG Dibuka Menguat Tipis;0
"Video: Modal SBN & IHSG Tarik Investor Asing Hadapi ""Trump Effect""";0
IHSG Menguat, Saham Ini Paling Banyak Dilepas Asing;2
Begini Kondisi Ketahanan Perbankan di Indonesia;1
BCA Bagi-bagi Dividen Interim Jumbo Rp 6,1 T, Cek Jadwalnya;1
Kejutan-kejutan Putaran Pertama Euro 2024;1
Perkuat Fundamental, BRI Cetak Laba Rp 45,36 T di Triwulan III 2024;2
Industri Jasa Keuangan Raih Kinerja Positif, OJK Paparkan Target 2025;2
Bos OJK Lapor Investor Pasar Modal RI Melesat, Targetkan Himpun Dana Rp 200 T;2
Sorotan Investor Saat IHSG Anjlok: APBN Dipangkas & Likuiditas Kering!;0
Seharian di Zona Hijau, IHSG Ditutup di Level 7.088;1
Rupiah Masih Banyak Tantangan, Dolar Nyaris Rp16.000!;1
Perbankan Ungkap Peluang Bisnis dan Investasi di Tahun Pemilu;1
Terungkap! Dalam 20 Tahun, Transaksi Saham RI Naik 2.000%;2
Rupiah Kembali Menguat ke Rp 15.400, Efek Jokowi Reshuffle Kabinet?;2
Kompak! Bos BI-Sri Mulyani Bilang Ekonomi Tidak Pasti  hingga 2025;0
BPD Bali Ajukan Plafon KUR Rp 1,9 Triliun untuk 2025;1
IHSG dan Bursa Asia Kompak Menguat;2
Analis Optimis Bluechips Mentereng di 2025, Segini Target Harganya;2
Analis Pasar Modal Prediksi Saham BRIS Bisa Tembus Rp 2.700;2
Diduga Mau ke Malaysia, Obligor BLBI Marimutu Sinivasan Ditangkap di Perbatasan;1
Prabowo Bicara Devide et Impera;1
Laba Bank Permata (BNLI) Naik 30,1% ke Rp 2,8 T di Kuartal III-2024;2
Ekonomi Dunia Masih Tak Pasti, Investasi Apa yang Bikin Cuan Gede?;0
Awal Pekan IHSG Dibuka ke Level 6.897;1
Dolar AS Tembus Rp 16.400, Sri Mulyani Beberkan Dampaknya ke Belanja Subsidi;2
IHSG Rabu Pagi Bergerak di Zona Merah;1
Airlangga Santai Meski Dolar Tembus Rp 16 Ribu, Sebut Lebih Bagus dari Korsel;0
IHSG Dibuka di Zona Merah, Turun ke Level 7.709;0
Bursa Efek Indonesia Kantongi Laba Bersih Rp 578 M;1
Kinerja BSI 2023 Tumbuh Baik & Solid, Laba Bersih Capai Rp 5,7 Triliun;2
Mitsubishi Optimistis Pasar Otomotif Indonesia Membaik di Akhir Tahun Ini;2
Petani di Jawa Viral, Bangun Jembatan dari Uang Menang Judi Rp 50 M;1
Bos Mandiri (BMRI) Ungkap 4 Sektor Investasi Strategis yang Dibidiknya;1
IHSG Ditutup Lesu, Saham Salim (AMMN) Jadi Beban Terbesar;0
Dolar Memang Sempat Rp8.000 tapi Bukan Kemarin;1
Seperti Rupiah, Badai Juga Hantam Baht, Won Hingga Yen: Hancur Lebur!;0
Ternyata Ini Nih yang Bikin Harga Emas Lagi Mahal Banget;0
Kena Imbas Dolar Ngamuk, Pengusaha Maskapai Minta Relaksasi;0
Penurunan BI Rate Belum Cukup Untuk Bantu Likuiditas Perbankan;0
Beli Rumah DP 0 Persen Diperpanjang Sampai 2025!;1
Bye Dolar AS! Transaksi Dagang China-Rusia Pakai Yuan;1
Harga BBM Pertamina hingga Shell Jawa Timur Terbaru Juni 2024;1
DPR Soroti Pelemahan Rupiah, Sudah Lampaui Asumsi APBN 2025;0
Video: Penyebab IHSG Ambruk, Outflow Hingga Saham Prajogo Pangestu;0
BI Proyeksikan Nilai Tukar Rupiah Rp 15.300 - Rp 15.700 di 2025;1
Dolar Tembus Rp16.300, Ini Sebenarnya yang Terjadi Pada Rupiah!;0
Awal Pekan IHSG Dibuka di Zona Hijau;1
Sinyal Ekonomi Dunia Melemah, Bos OJK Wanti-wanti Sektor Jasa Keuangan;0
Mengintip Kinerja Pasar Modal RI di Akhir 2024;1
Taipan Properti Ini Utang Rp 3,2 Triliun, Sekarang Dikejar-kejar Bank;1
BI Bawa Kabar Baik! Siap-siap RI Kebanjiran Dolar;2
Bank Jatim Cetak Laba Rp 310 Miliar di Kuartal I 2024;1
NPL BPR Catat Rekor Tertinggi di September, Simak Penyebabnya;0
IHSG Hari Ini Dibuka Menguat Usai Jokowi Reshuffle Kabinet;2
Harga Pertamax Naik Tapi Tetap Paling Kompetitif Dibanding yang Lain;2
IHSG Ditutup di Zona Merah, Anjlok ke Level 7.563;0
Menengok Situasi Ekonomi RI Jelang Ditinggal Jokowi;1
